MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cottbus_cup,Floor Qualification Results,Clay Mason Stephens,AUS,14.133,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Milad Karimi,KAZ,14.033,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Oleg Verniaiev,UKR,14,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Kaya Kazuma,JPN,13.933,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Eddie Penev,BGR,13.933,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,John Ivan Cruz,PHL,13.866,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Dominick Cunningham,IRL,13.833,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Kawakami Shohei,JPN,13.8,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Rodrigo Gomez,MEX,13.766,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Peder Skogvang,NOR,13.666,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Anze Hribar,SVN,13.633,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Abdulaziz Mirvaliev,UZB,13.566,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Usukhbayar Erkhembayar,MNG,13.533,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Jorge Vega Lopez,GTM,13.533,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Khumoyun Islomov,UZB,13.533,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Sebastian Gawronski,POL,13.5,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Omar Mohamed,EGY,13.433,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Dusan Djordjevic,SRB,13.433,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Eamon Montgomery,IRL,13.3,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Ignacio Varas,CHL,13.166,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Wilfry Contreras,DOM,13.166,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Guilherme Campos,PRT,13.1,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Kim Wanström,SWE,13.033,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Colt Walker,USA,13,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Yuri Guimarães,BRA,12.966,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Enkhtuvshin Damdindorj,MNG,12.9,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Dmitriy Patanin,KAZ,12.9,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Valgard Reinhardsson,ISL,12.866,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Mansum Safarov,AZE,12.866,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Amine Abaidi,NLD,12.866,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Saleem Naghouj,JOR,12.733,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Asher Hong,USA,12.733,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Michalis Chari,CYP,12.7,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Alonso Perez,MEX,12.633,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Ioane Jimsheleishvili,GEO,12.633,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Diorges Escobar,CUB,12.6,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
