MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
baku_cup,Floor Qualification Results,Michalis Chari,CYP,12.7,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Peder Skogvang,NOR,12.666,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Mansum Safarov,AZE,12.633,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Khumoyun Islomov,UZB,12.6,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Abdulaziz Mirvaliev,UZB,12.466,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Dimitar Dimitrov,BGR,12.4,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Harald Wibye,NOR,12.3,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Botond Molnar,HUN,12.166,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Sebastian Gawronski,POL,12.1,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Saleem Naghouj,JOR,12.033,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Nikolaj Bozic,SVN,12.033,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Moreno Kratter,CHE,11.833,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Murad Agharzayev,AZE,11.8,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Jose Nogueira,PRT,11.7,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Xiao Ruoteng,CHN,11.3,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Bidzina Sitchinava,GEO,11.1,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Ignacio Varas,CHL,10.766,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Luca Murabito,CHE,10.6,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Lee Chih-Kai,TWN,NA,15.533,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Stephen Nedoroscik,USA,NA,15.333,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Nariman Kurbanov,KAZ,NA,15.2,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Shiao Yu-Jan,TWN,NA,14.866,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Ahmad Abu Al Soud,JOR,NA,14.733,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Matvei Petrov,ALB,NA,14.733,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Patrick Hoopes,USA,NA,14.733,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Benjamin Osberger,FRA,NA,14.666,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Omar Elshobki,EGY,NA,14.5,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Vedant Sawant,AUS,NA,14.4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Marios Georgiou,CYP,NA,14.333,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Levan Skhiladze,GEO,NA,14.166,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Filip Ude,HRV,NA,14.133,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Illia Kovtun,UKR,NA,14.133,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Matsumi Kazuki,JPN,NA,14.066,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Nelson Guilbe,PRI,NA,13.933,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Mario Macchiati,ITA,NA,13.933,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Alexander Myakinin,ISR,NA,13.9,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Hur Woong,KOR,NA,13.8,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Dang Ngoc Xuan Thien,VNM,NA,13.733,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Diyas Toishybek,KAZ,NA,13.733,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Benedek Tomcsanyi,HUN,NA,13.7,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Hossein Nourishourakchali,IRN,NA,13.666,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA
baku_cup,Pommels Qualification Results,Tsumura Ryota,JPN,NA,13.5,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
