team,names,total
V3411,NA,252.025
V4454,NA,252.025
V4459,NA,252.025
V4463,NA,252.025
V8871,NA,252.025
V9037,NA,252.025
V9131,NA,252.025
V11287,NA,252.025
V8754,NA,252.025
V3360,NA,252.02083333333337
V8678,NA,252.02083333333337
V8684,NA,252.02083333333337
V8689,NA,252.02083333333337
V8693,NA,252.02083333333337
V13773,NA,252.02083333333331
V8419,NA,252.02083333333331
V9634,NA,252.02083333333331
V9639,NA,252.02083333333331
V9643,NA,252.02083333333331
V9947,NA,252.02083333333331
V8179,NA,252.0125
V10639,NA,252.0125
V11259,NA,252.0125
V11550,NA,252.0125
V11555,NA,252.0125
V11559,NA,252.0125
V11714,NA,252.0125
V11852,NA,252.0125
V11853,NA,252.0125
V11854,NA,252.0125
V2864,NA,252.0125
V2921,NA,252.0125
V2922,NA,252.0125
V3086,NA,252.0125
V3126,NA,252.0125
V3341,NA,252.0125
V3509,NA,252.0125
V6074,NA,252.0125
V6075,NA,252.0125
V6076,NA,252.0125
V6258,NA,252.0125
V6263,NA,252.0125
V6267,NA,252.0125
V6607,NA,252.0125
V6608,NA,252.0125
V6609,NA,252.0125
V6610,NA,252.0125
V7249,NA,252.0125
V7250,NA,252.0125
V7251,NA,252.0125
V10189,NA,252.00833333333333
V10193,NA,252.00833333333333
V10483,NA,252.00833333333333
V13946,NA,252.00833333333333
V2404,NA,252.00833333333333
V2410,NA,252.00833333333333
V2415,NA,252.00833333333333
V2419,NA,252.00833333333333
V3139,NA,252.00833333333333
V7878,NA,252.00833333333333
V8178,NA,252.00833333333333
V8183,NA,252.00833333333333
V8187,NA,252.00833333333333
V10642,NA,252
V11385,NA,252
V12588,NA,252
V12589,NA,252
V12590,NA,252
V12721,NA,252
V12796,NA,252
V12894,NA,252
V3150,NA,252
V3275,NA,252
V5408,NA,252
V6358,NA,252
V6359,NA,252
V6360,NA,252
V6379,NA,252
V7369,NA,252
V8697,NA,252
V9851,NA,252
V9854,NA,252
V9855,NA,252
V9856,NA,252
V9934,NA,252
V10498,NA,251.99583333333337
V11330,NA,251.99583333333337
V12629,NA,251.99583333333337
V3482,NA,251.99583333333337
V5878,NA,251.99583333333337
V6517,NA,251.99583333333337
V8133,NA,251.99583333333337
V8138,NA,251.99583333333337
V8142,NA,251.99583333333337
V10217,NA,251.9875
V11929,NA,251.9875
V12853,NA,251.9875
V12854,NA,251.9875
V12855,NA,251.9875
V1461,NA,251.9875
V2575,NA,251.9875
V3415,NA,251.9875
V3578,NA,251.9875
V5465,NA,251.9875
V8984,NA,251.9875
V8749,NA,251.9875
V8512,NA,251.98333333333335
V9027,NA,251.98333333333332
V2799,NA,251.975
V2805,NA,251.975
V10428,NA,251.975
V10567,NA,251.975
V10572,NA,251.975
V10576,NA,251.975
V10729,NA,251.975
V11346,NA,251.975
V11347,NA,251.975
V11348,NA,251.975
V13565,NA,251.975
V7762,NA,251.975
V7864,NA,251.975
V11191,NA,251.97083333333333
V11700,NA,251.97083333333333
V12702,NA,251.97083333333333
V3060,NA,251.97083333333333
V6163,NA,251.97083333333333
V8528,NA,251.97083333333333
V9685,NA,251.97083333333333
V11162,NA,251.9625
V11838,NA,251.9625
V12179,NA,251.9625
V12552,NA,251.9625
V12557,NA,251.9625
V12561,NA,251.9625
V12807,NA,251.9625
V3091,NA,251.9625
V5409,NA,251.9625
V5410,NA,251.9625
V5411,NA,251.9625
V5727,NA,251.9625
V7987,NA,251.9625
V7988,NA,251.9625
V7989,NA,251.9625
V8126,NA,251.9625
V8196,NA,251.9625
V9552,NA,251.9625
V12716,NA,251.9625
V13893,NA,251.95833333333337
V2454,NA,251.95833333333337
V11515,NA,251.95
V11516,NA,251.95
V11517,NA,251.95
V5802,NA,251.95
V7824,NA,251.95
V10473,NA,251.95
V11243,NA,251.95
V12645,NA,251.95
V12929,NA,251.95
V3121,NA,251.95
V3370,NA,251.95
V3408,NA,251.95
V3462,NA,251.95
V5324,NA,251.95
V5325,NA,251.95
V5326,NA,251.95
V5442,NA,251.95
V5534,NA,251.95
V6122,NA,251.95
V6127,NA,251.95
V6131,NA,251.95
V8228,NA,251.95
V8664,NA,251.95
V8912,NA,251.95
V8917,NA,251.95
V8921,NA,251.95
V9383,NA,251.95
V12544,NA,251.94583333333333
V2774,NA,251.94583333333333
V2779,NA,251.94583333333333
V2783,NA,251.94583333333333
V8633,NA,251.94583333333333
V9932,NA,251.94583333333333
V11152,NA,251.9375
V11644,NA,251.9375
V12600,NA,251.9375
V12839,NA,251.9375
V13180,NA,251.9375
V13656,NA,251.9375
V13774,NA,251.9375
V2005,NA,251.9375
V2635,NA,251.9375
V2636,NA,251.9375
V2641,NA,251.9375
V2800,NA,251.9375
V3420,NA,251.9375
V4505,NA,251.9375
V5688,NA,251.9375
V5689,NA,251.9375
V5690,NA,251.9375
V5773,NA,251.9375
V5774,NA,251.9375
V5775,NA,251.9375
V6088,NA,251.9375
V7349,NA,251.9375
V7350,NA,251.9375
V7351,NA,251.9375
V7358,NA,251.9375
V7433,NA,251.9375
V8111,NA,251.9375
V8339,NA,251.9375
V8340,NA,251.9375
V8341,NA,251.9375
V11616,NA,251.93333333333337
V12893,NA,251.93333333333337
V2853,NA,251.93333333333337
V7808,NA,251.93333333333337
V8424,NA,251.93333333333337
V8428,NA,251.93333333333337
V8735,NA,251.93333333333337
V10132,NA,251.925
V10432,NA,251.925
V10442,NA,251.925
V10443,NA,251.925
V10444,NA,251.925
V10652,NA,251.925
V10653,NA,251.925
V10654,NA,251.925
V10726,NA,251.925
V13536,NA,251.925
V14443,NA,251.925
V2304,NA,251.925
V2305,NA,251.925
V2306,NA,251.925
V2927,NA,251.925
V3428,NA,251.925
V3429,NA,251.925
V3430,NA,251.925
V3560,NA,251.925
V6471,NA,251.925
V712,NA,251.925
V713,NA,251.925
V718,NA,251.925
V8188,NA,251.925
V8533,NA,251.92083333333335
V12585,NA,251.9125
V10158,NA,251.9125
V10418,NA,251.9125
V13505,NA,251.9125
V13580,NA,251.9125
V3305,NA,251.9125
V3311,NA,251.9125
V3383,NA,251.9125
V6083,NA,251.9125
V7456,NA,251.9125
V9032,NA,251.9125
V11209,NA,251.90833333333333
V9020,NA,251.90833333333333
V807,NA,251.90005
V10333,NA,251.9
V11291,NA,251.9
V11793,NA,251.9
V14322,NA,251.9
V1450,NA,251.9
V3484,NA,251.9
V4532,NA,251.9
V8438,NA,251.9
V9346,NA,251.9
V9347,NA,251.9
V9348,NA,251.9
V13651,NA,251.9
V2032,NA,251.9
V3274,NA,251.89583333333337
V7814,NA,251.89583333333337
V7819,NA,251.89583333333337
V7823,NA,251.89583333333337
V10284,NA,251.89583333333331
V13643,NA,251.89583333333331
V12570,NA,251.8875
V1385,NA,251.8875
V1386,NA,251.8875
V1387,NA,251.8875
V4518,NA,251.8875
V11344,NA,251.8875
V11584,NA,251.8875
V11893,NA,251.8875
V13764,NA,251.8875
V1483,NA,251.8875
V2018,NA,251.8875
V4976,NA,251.8875
V4982,NA,251.8875
V5017,NA,251.8875
V5022,NA,251.8875
V5026,NA,251.8875
V5515,NA,251.8875
V6308,NA,251.8875
V6404,NA,251.8875
V6475,NA,251.8875
V6522,NA,251.8875
V6732,NA,251.8875
V8495,NA,251.8875
V8679,NA,251.8875
V9487,NA,251.8875
V9490,NA,251.8875
V9491,NA,251.8875
V9492,NA,251.8875
V9570,NA,251.8875
V12562,NA,251.88333333333333
V3065,NA,251.88333333333333
V3069,NA,251.88333333333333
V10258,NA,251.875
V11377,NA,251.875
V12794,NA,251.875
V13017,NA,251.875
V2412,NA,251.875
V2417,NA,251.875
V2421,NA,251.875
V3111,NA,251.875
V3306,NA,251.875
V3410,NA,251.875
V6278,NA,251.875
V7647,NA,251.875
V8565,NA,251.875
V9130,NA,251.875
V9368,NA,251.875
V11583,NA,251.87083333333337
V3359,NA,251.87083333333337
V6377,NA,251.87083333333337
V10638,NA,251.8625
V11258,NA,251.8625
V2863,NA,251.8625
V3173,NA,251.8625
V3417,NA,251.8625
V3582,NA,251.8625
V4521,NA,251.8625
V4551,NA,251.8625
V8863,NA,251.8625
V9104,NA,251.8625
V2051,NA,251.8625
V5879,NA,251.8625
V10573,NA,251.85833333333335
V13637,NA,251.85833333333335
V10303,NA,251.85
V10304,NA,251.85
V10305,NA,251.85
V7367,NA,251.85
V7391,NA,251.85
V10359,NA,251.85
V10385,NA,251.85
V11806,NA,251.85
V11841,NA,251.85
V12720,NA,251.85
V2776,NA,251.85
V2781,NA,251.85
V2785,NA,251.85
V3149,NA,251.85
V5363,NA,251.85
V6378,NA,251.85
V6487,NA,251.85
V9933,NA,251.85
V11543,NA,251.84583333333333
V5877,NA,251.84583333333333
V8828,NA,251.84583333333333
V11505,NA,251.8375
V11506,NA,251.8375
V11507,NA,251.8375
V11928,NA,251.8375
V5797,NA,251.8375
V6480,NA,251.8375
V7021,NA,251.8375
V7022,NA,251.8375
V7027,NA,251.8375
V8518,NA,251.8375
V8519,NA,251.8375
V8520,NA,251.8375
V8983,NA,251.8375
V9555,NA,251.8375
V9556,NA,251.8375
V9557,NA,251.8375
V9641,NA,251.8375
V10692,NA,251.83333333333337
V13178,NA,251.83333333333337
V1444,NA,251.83333333333337
V9568,NA,251.83333333333331
V6730,NA,251.825
V10728,NA,251.825
V11300,NA,251.825
V11569,NA,251.825
V12842,NA,251.825
V12892,NA,251.825
V3141,NA,251.825
V3273,NA,251.825
V7747,NA,251.825
V7863,NA,251.825
V9041,NA,251.825
V10003,NA,251.82083333333333
V10007,NA,251.82083333333333
V10568,NA,251.82083333333333
V11881,NA,251.82083333333333
V11892,NA,251.82083333333333
V12701,NA,251.82083333333333
V5550,NA,251.82083333333333
V9998,NA,251.82083333333333
V10005,NA,251.8125
V10338,NA,251.8125
V10339,NA,251.8125
V10340,NA,251.8125
V11837,NA,251.8125
V12178,NA,251.8125
V12551,NA,251.8125
V12556,NA,251.8125
V12560,NA,251.8125
V12715,NA,251.8125
V13767,NA,251.8125
V2015,NA,251.8125
V4515,NA,251.8125
V4909,NA,251.8125
V4910,NA,251.8125
V4911,NA,251.8125
V4931,NA,251.8125
V4932,NA,251.8125
V4937,NA,251.8125
V5265,NA,251.8125
V5266,NA,251.8125
V9527,NA,251.8125
V9876,NA,251.8125
V9919,NA,251.8125
V9920,NA,251.8125
V9921,NA,251.8125
V10289,NA,251.80833333333337
V10293,NA,251.80833333333337
V11375,NA,251.80833333333337
V12584,NA,251.80833333333337
V2004,NA,251.80833333333337
V2453,NA,251.80833333333337
V3602,NA,251.80833333333337
V10472,NA,251.8
V11226,NA,251.8
V11420,NA,251.8
V12798,NA,251.8
V13008,NA,251.8
V1476,NA,251.8
V3369,NA,251.8
V6519,NA,251.8
V7544,NA,251.8
V7713,NA,251.8
V7718,NA,251.8
V7722,NA,251.8
V8197,NA,251.8
V8198,NA,251.8
V8199,NA,251.8
V8227,NA,251.8
V8662,NA,251.8
V9891,NA,251.8
V6121,NA,251.8
V6126,NA,251.8
V6130,NA,251.8
V7569,NA,251.8
V7574,NA,251.8
V7578,NA,251.8
V10858,NA,251.79583333333335
V10949,NA,251.79583333333335
V7389,NA,251.79583333333335
V8618,NA,251.79583333333335
V11836,NA,251.79583333333332
V3324,NA,251.79583333333332
V12838,NA,251.7875
V1452,NA,251.7875
V13179,NA,251.7875
V13655,NA,251.7875
V13807,NA,251.7875
V3419,NA,251.7875
V7652,NA,251.7875
V7656,NA,251.7875
V8866,NA,251.7875
V11242,NA,251.78333333333333
V12617,NA,251.78333333333333
V8918,NA,251.78333333333333
V10016,NA,251.775
V13215,NA,251.775
V13535,NA,251.775
V14442,NA,251.775
V3189,NA,251.775
V3190,NA,251.775
V3191,NA,251.775
V3604,NA,251.775
V4977,NA,251.775
V6303,NA,251.775
V6470,NA,251.775
V7889,NA,251.775
V809,NA,251.775
V8171,NA,251.775
V8439,NA,251.775
V8440,NA,251.775
V8441,NA,251.775
V8635,NA,251.775
V5091,NA,251.77083333333337
V8464,NA,251.77083333333337
V11886,NA,251.7625
V13095,NA,251.7625
V13503,NA,251.7625
V13772,NA,251.7625
V1481,NA,251.7625
V6642,NA,251.7625
V7807,NA,251.7625
V8002,NA,251.7625
V8003,NA,251.7625
V8004,NA,251.7625
V8604,NA,251.7625
V9040,NA,251.7625
V9591,NA,251.7625
V9596,NA,251.7625
V9600,NA,251.7625
V10504,NA,251.75833333333333
V10509,NA,251.75833333333333
V10513,NA,251.75833333333333
V10853,NA,251.75833333333333
V8732,NA,251.75833333333333
V10500,NA,251.75
V11656,NA,251.75
V11702,NA,251.75
V12516,NA,251.75
V12517,NA,251.75
V12518,NA,251.75
V13650,NA,251.75
V3483,NA,251.75
V3558,NA,251.75
V5560,NA,251.75
V5806,NA,251.75
V7638,NA,251.75
V7639,NA,251.75
V7640,NA,251.75
V8253,NA,251.75
V8393,NA,251.75
V8913,NA,251.74583333333337
V11163,NA,251.7375
V11164,NA,251.7375
V11165,NA,251.7375
V11343,NA,251.7375
V12887,NA,251.7375
V13763,NA,251.7375
V1482,NA,251.7375
V2017,NA,251.7375
V4517,NA,251.7375
V5016,NA,251.7375
V5021,NA,251.7375
V5025,NA,251.7375
V5187,NA,251.7375
V5188,NA,251.7375
V5193,NA,251.7375
V6092,NA,251.7375
V8677,NA,251.7375
V9627,NA,251.7375
V9955,NA,251.7375
V9960,NA,251.7375
V9964,NA,251.7375
V9569,NA,251.7375
V11707,NA,251.73333333333335
V12837,NA,251.73333333333335
V3682,NA,251.73333333333335
V9017,NA,251.73333333333335
V10694,NA,251.725
V1449,NA,251.725
V1453,NA,251.725
V2411,NA,251.725
V2416,NA,251.725
V2420,NA,251.725
V11228,NA,251.725
V11376,NA,251.725
V12703,NA,251.725
V12808,NA,251.725
V12809,NA,251.725
V12810,NA,251.725
V13746,NA,251.725
V2371,NA,251.725
V2377,NA,251.725
V3110,NA,251.725
V5271,NA,251.725
V6690,NA,251.725
V8354,NA,251.725
V8355,NA,251.725
V8356,NA,251.725
V8564,NA,251.725
V9458,NA,251.725
V9459,NA,251.725
V9460,NA,251.725
V9636,NA,251.725
V5507,NA,251.72083333333333
V7475,NA,251.72083333333333
V10575,NA,251.7125
V13521,NA,251.7125
V4550,NA,251.7125
V5495,NA,251.7125
V5501,NA,251.7125
V5895,NA,251.7125
V7190,NA,251.7125
V7191,NA,251.7125
V7334,NA,251.7125
V7335,NA,251.7125
V7336,NA,251.7125
V8862,NA,251.7125
V9103,NA,251.7125
V11891,NA,251.7125
V2050,NA,251.7125
V784,NA,251.70833333333337
V13636,NA,251.70833333333331
V8639,NA,251.70833333333331
V8644,NA,251.70833333333331
V8648,NA,251.70833333333331
V6570,NA,251.7
V10000,NA,251.7
V10358,NA,251.7
V10384,NA,251.7
V11527,NA,251.7
V11570,NA,251.7
V11571,NA,251.7
V11572,NA,251.7
V2009,NA,251.7
V2013,NA,251.7
V2775,NA,251.7
V2780,NA,251.7
V2784,NA,251.7
V3399,NA,251.7
V3400,NA,251.7
V3401,NA,251.7
V3626,NA,251.7
V7390,NA,251.7
V8845,NA,251.7
V9512,NA,251.7
V3677,NA,251.69583333333333
V5828,NA,251.69583333333333
V6200,NA,251.69583333333333
V7439,NA,251.69583333333333
V11359,NA,251.6875
V11797,NA,251.6875
V12007,NA,251.6875
V12506,NA,251.6875
V12507,NA,251.6875
V12508,NA,251.6875
V13927,NA,251.6875
V6312,NA,251.6875
V6336,NA,251.6875
V6479,NA,251.6875
V6643,NA,251.6875
V6644,NA,251.6875
V6645,NA,251.6875
V7832,NA,251.6875
V7833,NA,251.6875
V7834,NA,251.6875
V7835,NA,251.6875
V8920,NA,251.6875
V9640,NA,251.6875
V9687,NA,251.6875
V10453,NA,251.68333333333337
V11628,NA,251.68333333333337
V12046,NA,251.68333333333337
V8469,NA,251.68333333333337
V8473,NA,251.68333333333337
V8843,NA,251.68333333333337
V8849,NA,251.68333333333337
V8854,NA,251.68333333333337
V8858,NA,251.68333333333337
V10570,NA,251.675
V11314,NA,251.675
V11606,NA,251.675
V11611,NA,251.675
V11615,NA,251.675
V3123,NA,251.675
V3506,NA,251.675
V4536,NA,251.675
V5331,NA,251.675
V5332,NA,251.675
V5337,NA,251.675
V5496,NA,251.675
V6639,NA,251.675
V8011,NA,251.675
V8363,NA,251.675
V8632,NA,251.675
V13552,NA,251.67083333333335
V788,NA,251.67083333333335
V5549,NA,251.67083333333332
V9038,NA,251.67083333333332
V9652,NA,251.6625
V10004,NA,251.6625
V10051,NA,251.6625
V10518,NA,251.6625
V2014,NA,251.6625
V3441,NA,251.6625
V4514,NA,251.6625
V5463,NA,251.6625
V6523,NA,251.6625
V6524,NA,251.6625
V6525,NA,251.6625
V6826,NA,251.6625
V7234,NA,251.6625
V7235,NA,251.6625
V7236,NA,251.6625
V8052,NA,251.6625
V9612,NA,251.6625
V10663,NA,251.65833333333333
V13922,NA,251.65833333333333
V3280,NA,251.65833333333333
V3285,NA,251.65833333333333
V3289,NA,251.65833333333333
V12094,NA,251.65
V2326,NA,251.65
V2327,NA,251.65
V2332,NA,251.65
V5827,NA,251.65
V7485,NA,251.65
V9443,NA,251.65
V9444,NA,251.65
V9445,NA,251.65
V6518,NA,251.65
V8915,NA,251.65
V9682,NA,251.64583333333337
V3323,NA,251.64583333333331
V9589,NA,251.64583333333331
V9594,NA,251.64583333333331
V9598,NA,251.64583333333331
V7112,NA,251.6375
V7113,NA,251.6375
V7118,NA,251.6375
V786,NA,251.6375
V11434,NA,251.6375
V11651,NA,251.6375
V11883,NA,251.6375
V12176,NA,251.6375
V12214,NA,251.6375
V3748,NA,251.6375
V6279,NA,251.6375
V6280,NA,251.6375
V6281,NA,251.6375
V9645,NA,251.6375
V9976,NA,251.6375
V11342,NA,251.63333333333333
V3559,NA,251.63333333333333
V3565,NA,251.63333333333333
V3570,NA,251.63333333333333
V3574,NA,251.63333333333333
V9033,NA,251.63333333333333
V11301,NA,251.625
V11302,NA,251.625
V11303,NA,251.625
V11926,NA,251.625
V13214,NA,251.625
V14032,NA,251.625
V3603,NA,251.625
V5066,NA,251.625
V7196,NA,251.625
V7888,NA,251.625
V808,NA,251.625
V8545,NA,251.625
V8634,NA,251.625
V10556,NA,251.62083333333337
V12882,NA,251.62083333333337
V13729,NA,251.62083333333337
V5914,NA,251.62083333333337
V10009,NA,251.6125
V10485,NA,251.6125
V12884,NA,251.6125
V12927,NA,251.6125
V13094,NA,251.6125
V13177,NA,251.6125
V2372,NA,251.6125
V5379,NA,251.6125
V5380,NA,251.6125
V5381,NA,251.6125
V5531,NA,251.6125
V5629,NA,251.6125
V5630,NA,251.6125
V5788,NA,251.6125
V5789,NA,251.6125
V5790,NA,251.6125
V6621,NA,251.6125
V7420,NA,251.6125
V7426,NA,251.6125
V9035,NA,251.6125
V9039,NA,251.6125
V9364,NA,251.6125
V11807,NA,251.6125
V11808,NA,251.6125
V11809,NA,251.6125
V9590,NA,251.6125
V9595,NA,251.6125
V9599,NA,251.6125
V10239,NA,251.60833333333335
V11415,NA,251.60833333333335
V11421,NA,251.60833333333335
V12599,NA,251.60833333333335
V13519,NA,251.60833333333335
V13597,NA,251.60833333333335
V2486,NA,251.60833333333335
V11216,NA,251.6
V3676,NA,251.6
V3681,NA,251.6
V3685,NA,251.6
V5743,NA,251.6
V5744,NA,251.6
V5745,NA,251.6
V10499,NA,251.6
V11153,NA,251.6
V11154,NA,251.6
V11155,NA,251.6
V11218,NA,251.6
V11265,NA,251.6
V11270,NA,251.6
V11274,NA,251.6
V11429,NA,251.6
V11655,NA,251.6
V12016,NA,251.6
V2003,NA,251.6
V3021,NA,251.6
V3120,NA,251.6
V4503,NA,251.6
V5424,NA,251.6
V5425,NA,251.6
V5426,NA,251.6
V5559,NA,251.6
V6473,NA,251.6
V7545,NA,251.6
V7546,NA,251.6
V7547,NA,251.6
V8077,NA,251.6
V8082,NA,251.6
V8086,NA,251.6
V8252,NA,251.6
V8842,NA,251.6
V10364,NA,251.59583333333333
V10841,NA,251.59583333333333
V12662,NA,251.59583333333333
V6157,NA,251.59583333333333
V8901,NA,251.59583333333333
V11850,NA,251.5875
V2011,NA,251.5875
V4511,NA,251.5875
V5093,NA,251.5875
V6145,NA,251.5875
V8016,NA,251.5875
V8020,NA,251.5875
V8368,NA,251.5875
V8372,NA,251.5875
V9991,NA,251.5875
V9954,NA,251.5875
V9959,NA,251.5875
V9963,NA,251.5875
V6731,NA,251.58333333333337
V9953,NA,251.58333333333337
V9958,NA,251.58333333333337
V9962,NA,251.58333333333337
V10046,NA,251.58333333333331
V10316,NA,251.575
V10693,NA,251.575
V11627,NA,251.575
V13060,NA,251.575
V13745,NA,251.575
V5728,NA,251.575
V5729,NA,251.575
V5730,NA,251.575
V6294,NA,251.575
V6295,NA,251.575
V6296,NA,251.575
V6689,NA,251.575
V7256,NA,251.575
V7257,NA,251.575
V7262,NA,251.575
V7421,NA,251.575
V9635,NA,251.575
V9822,NA,251.575
V9823,NA,251.575
V9824,NA,251.575
V7474,NA,251.57083333333333
V10476,NA,251.5625
V10574,NA,251.5625
V10691,NA,251.5625
V10857,NA,251.5625
V10951,NA,251.5625
V11175,NA,251.5625
V12017,NA,251.5625
V12018,NA,251.5625
V12019,NA,251.5625
V12851,NA,251.5625
V13520,NA,251.5625
V1448,NA,251.5625
V5014,NA,251.5625
V5019,NA,251.5625
V5023,NA,251.5625
V8734,NA,251.5625
V9582,NA,251.5625
V13808,NA,251.55833333333337
V3439,NA,251.55833333333337
V6420,NA,251.55833333333337
V11281,NA,251.55
V11660,NA,251.55
V12528,NA,251.55
V12657,NA,251.55
V13506,NA,251.55
V13507,NA,251.55
V13508,NA,251.55
V13731,NA,251.55
V5924,NA,251.55
V5981,NA,251.55
V5982,NA,251.55
V6146,NA,251.55
V6186,NA,251.55
V6401,NA,251.55
V6569,NA,251.55
V7688,NA,251.55
V7768,NA,251.55
V7773,NA,251.55
V7777,NA,251.55
V8152,NA,251.55
V8702,NA,251.55
V8844,NA,251.55
V9946,NA,251.55
V9999,NA,251.55
V12928,NA,251.54583333333335
V5464,NA,251.54583333333335
V5470,NA,251.54583333333335
V5475,NA,251.54583333333335
V5479,NA,251.54583333333335
V6199,NA,251.54583333333335
V7438,NA,251.54583333333332
V11358,NA,251.5375
V13018,NA,251.5375
V13019,NA,251.5375
V13020,NA,251.5375
V3655,NA,251.5375
V6210,NA,251.5375
V6335,NA,251.5375
V8919,NA,251.5375
V12849,NA,251.53333333333333
V3525,NA,251.53333333333333
V6542,NA,251.53333333333333
V10569,NA,251.525
V10804,NA,251.525
V11299,NA,251.525
V11313,NA,251.525
V11605,NA,251.525
V11610,NA,251.525
V11614,NA,251.525
V11865,NA,251.525
V13941,NA,251.525
V2735,NA,251.525
V2741,NA,251.525
V2976,NA,251.525
V2977,NA,251.525
V3122,NA,251.525
V3384,NA,251.525
V3385,NA,251.525
V3386,NA,251.525
V5635,NA,251.525
V6638,NA,251.525
V7288,NA,251.525
V7304,NA,251.525
V7305,NA,251.525
V7306,NA,251.525
V7388,NA,251.525
V8210,NA,251.525
V8602,NA,251.525
V8605,NA,251.525
V8606,NA,251.525
V8607,NA,251.525
V8279,NA,251.525
V8830,NA,251.525
V10244,NA,251.52083333333337
V10248,NA,251.52083333333337
V10332,NA,251.52083333333337
V9684,NA,251.5125
V10517,NA,251.5125
V3027,NA,251.5125
V3440,NA,251.5125
V5859,NA,251.5125
V5865,NA,251.5125
V6544,NA,251.5125
V11598,NA,251.50833333333333
V12644,NA,251.50833333333333
V13058,NA,251.50833333333333
V13921,NA,251.50833333333333
V6120,NA,251.50833333333333
V12093,NA,251.5
V12571,NA,251.5
V12572,NA,251.5
V12573,NA,251.5
V12866,NA,251.5
V3590,NA,251.5
V3596,NA,251.5
V3684,NA,251.5
V6151,NA,251.5
V7484,NA,251.5
V8914,NA,251.5
V9807,NA,251.5
V9808,NA,251.5
V9809,NA,251.5
V11257,NA,251.49583333333337
V14261,NA,251.49583333333337
V3645,NA,251.49583333333337
V5514,NA,251.49583333333337
V10048,NA,251.4875
V10732,NA,251.4875
V10737,NA,251.4875
V10741,NA,251.4875
V11433,NA,251.4875
V11542,NA,251.4875
V11650,NA,251.4875
V11882,NA,251.4875
V12213,NA,251.4875
V13592,NA,251.4875
V3747,NA,251.4875
V6181,NA,251.4875
V6430,NA,251.4875
V6468,NA,251.4875
V785,NA,251.4875
V790,NA,251.4875
V8232,NA,251.4875
V8233,NA,251.4875
V8234,NA,251.4875
V9644,NA,251.4875
V11712,NA,251.4875
V3022,NA,251.4875
V13047,NA,251.48333333333335
V5834,NA,251.48333333333335
V5839,NA,251.48333333333335
V5843,NA,251.48333333333335
V3174,NA,251.475
V3175,NA,251.475
V3176,NA,251.475
V5695,NA,251.475
V5696,NA,251.475
V5701,NA,251.475
V10159,NA,251.475
V10160,NA,251.475
V10161,NA,251.475
V10424,NA,251.475
V10497,NA,251.475
V10521,NA,251.475
V11283,NA,251.475
V12607,NA,251.475
V12612,NA,251.475
V12616,NA,251.475
V14031,NA,251.475
V14390,NA,251.475
V2476,NA,251.475
V5065,NA,251.475
V5860,NA,251.475
V8620,NA,251.475
V9931,NA,251.475
V10555,NA,251.47083333333333
V13579,NA,251.47083333333333
V13762,NA,251.47083333333333
V5913,NA,251.47083333333333
V8544,NA,251.47083333333333
V10008,NA,251.4625
V10174,NA,251.4625
V10175,NA,251.4625
V10176,NA,251.4625
V10484,NA,251.4625
V12883,NA,251.4625
V2461,NA,251.4625
V3241,NA,251.4625
V3247,NA,251.4625
V3282,NA,251.4625
V3287,NA,251.4625
V3291,NA,251.4625
V3535,NA,251.4625
V3679,NA,251.4625
V5987,NA,251.4625
V6488,NA,251.4625
V6489,NA,251.4625
V6490,NA,251.4625
V6620,NA,251.4625
V8691,NA,251.4625
V9034,NA,251.4625
V12059,NA,251.4625
V5364,NA,251.4625
V5365,NA,251.4625
V5366,NA,251.4625
V11414,NA,251.45833333333337
V3489,NA,251.45833333333337
V10852,NA,251.45
V11264,NA,251.45
V11269,NA,251.45
V11273,NA,251.45
V11428,NA,251.45
V11498,NA,251.45
V13821,NA,251.45
V2690,NA,251.45
V2691,NA,251.45
V2696,NA,251.45
V2840,NA,251.45
V3119,NA,251.45
V6365,NA,251.45
V6371,NA,251.45
V6443,NA,251.45
V10363,NA,251.44583333333333
V10840,NA,251.44583333333333
V13534,NA,251.44583333333333
V8900,NA,251.44583333333333
V11784,NA,251.4375
V11849,NA,251.4375
V12652,NA,251.4375
V14773,NA,251.4375
V2010,NA,251.4375
V2982,NA,251.4375
V4510,NA,251.4375
V5092,NA,251.4375
V8493,NA,251.4375
V10648,NA,251.43333333333337
V6334,NA,251.43333333333337
V10315,NA,251.425
V11699,NA,251.425
V13059,NA,251.425
V1945,NA,251.425
V1946,NA,251.425
V1947,NA,251.425
V2043,NA,251.425
V2488,NA,251.425
V3470,NA,251.425
V3476,NA,251.425
V4445,NA,251.425
V4446,NA,251.425
V4447,NA,251.425
V4543,NA,251.425
V7818,NA,251.425
V8053,NA,251.425
V8054,NA,251.425
V8055,NA,251.425
V8418,NA,251.425
V8827,NA,251.425
V5078,NA,251.425
V11848,NA,251.42083333333335
V14257,NA,251.42083333333335
V14388,NA,251.42083333333335
V6125,NA,251.42083333333335
V6129,NA,251.42083333333335
V6171,NA,251.4125
V10950,NA,251.4125
V11426,NA,251.4125
V11431,NA,251.4125
V11435,NA,251.4125
V12668,NA,251.4125
V12821,NA,251.4125
V12850,NA,251.4125
V13542,NA,251.4125
V13547,NA,251.4125
V13551,NA,251.4125
V13816,NA,251.4125
V2736,NA,251.4125
V5472,NA,251.4125
V5477,NA,251.4125
V5481,NA,251.4125
V6366,NA,251.4125
V7846,NA,251.4125
V8733,NA,251.4125
